"","prolific_pid","modulo","id","session_id","responses","tp","tn","fp","fn","cumulative_pay","condition","incentive","trial","duration","positives","negatives","p_trial_id","block_id","block","trial_pay","selected_positives","alpha","payoff_trial","payoff_lower","payoff_upper","expected_over_optimal"
"1624","5be36be211870100014e3a10",43,2032,"5e3f696809a1141d0e3e447b","6,10,9,2,8,7",6,3,0,1,-320,"ci","5",27,8.13,7,3,10,10,1,160,6,19,160,-1280,200,0.972316002700878
"1625","5dd33261fce6063503a61fd2",9,2033,"5e3f64584425131c4df331b7","null",0,7,0,3,80,"ci","5",4,11.656,3,7,88,28,4,80,0,19,80,-2720,200,0.958575830195139
"1626","5defe76ec33cea000b6cb8e1",58,2034,"5e3f6466f09a9f1c6057268b","3",1,5,0,4,-4320,"ci","10",23,8.207,5,5,62,2,3,40,1,9,40,-1000,200,0.865945045795171
"1627","5c8af558d551550019d44308",45,2035,"5e3f64fdaa21c61c60bdf416","2,7",0,7,2,1,-15160,"ci","1",15,33.254,1,9,21,21,2,-3840,2,99,-3840,-17840,200,0.776010198991187
"1628","5e15a5f7082675b7e19b2bbc",30,2036,"5e3f6463280cae1c6f6f6c7b","1,5,9,4",3,5,1,1,-82360,"ci","5",30,10.416,4,6,61,1,3,-82360,4,19,-240,-2360,200,0.827801639984381
"1629","5def263d8def535cf50388ea",28,2037,"5e3f6458f2160b1c566554ef","3",1,5,0,4,-40,"ci","10",7,12.953,5,5,8,8,1,40,1,9,40,-1000,200,0.865945045795171
"1630","5dbee94de0a6e839b5a23898",84,2038,"5e3f647819a5ea1c3bf2e5fa","9",1,4,0,5,4000,"ci","1",2,4.947,6,4,77,17,4,0,1,99,0,-8040,200,0.975609756097561
"1631","5be36be211870100014e3a10",43,2039,"5e3f696809a1141d0e3e447b","7,5",2,6,0,2,-200,"ci","5",8,6.194,4,6,11,11,1,120,2,19,120,-2360,200,0.96837172979305
"1632","5defe76ec33cea000b6cb8e1",58,2040,"5e3f6466f09a9f1c6057268b","null",0,5,0,5,-4320,"ci","10",19,2.742,5,5,63,3,3,0,0,9,0,-1000,200,0.832639467110741
"1633","5de301515253b03390043d12",80,2041,"5e3f6473efb86e1c939f60b9","3,6",2,3,0,5,-6880,"ci","10",26,24.462,7,3,59,29,3,0,2,9,0,-680,200,0.771850170261067
"1634","5dc1d03762ec50143144ac3f",96,2042,"5e3f646781d99c1c0b45cf27","null",0,9,0,1,-5000,"ci","10",15,7.907,1,9,35,5,2,160,0,9,160,-1640,200,0.977729494839761
"1635","58d9a79c33fef3000118abdf",50,2043,"5e3f67178dd3cf1ca62c14a0","null",0,5,0,5,-440,"ci","10",19,7.924,5,5,61,1,3,-440,0,9,0,-1000,200,0.832639467110741
"1636","5aeacc45d9f2be00019341ae",64,2044,"5e3f66afd960941c8cfc0d5e","5,4,6,2",3,2,1,4,-2360,"ci","5",5,15.677,7,3,48,18,3,-360,4,19,-360,-1280,200,0.62120189061445
"1637","5c44b3fe1bbffd0001014286",35,2045,"5e3f647ec10d051c176daec4","5,2,10",2,7,1,0,-18120,"ci","1",21,11.714,2,8,73,13,3,-1800,3,99,-1800,-15880,200,0.875567439835831
"1638","5e15a5f7082675b7e19b2bbc",30,2046,"5e3f6463280cae1c6f6f6c7b","5,8,6,10",4,3,0,3,-82280,"ci","5",29,8.732,7,3,62,2,3,80,4,19,80,-1280,200,0.918298446995273
"1639","5dbee94de0a6e839b5a23898",84,2047,"5e3f647819a5ea1c3bf2e5fa","10,3,5,9",4,6,0,0,4200,"ci","1",24,6.251,4,6,78,18,4,200,4,99,200,-11960,200,0.999917769920237
"1640","5defe76ec33cea000b6cb8e1",58,2049,"5e3f6466f09a9f1c6057268b","null",0,9,0,1,-4160,"ci","10",15,5.925,1,9,64,4,3,160,0,9,160,-1640,200,0.977729494839761
"1641","5c8af558d551550019d44308",45,2050,"5e3f64fdaa21c61c60bdf416","null",0,3,0,7,-15240,"ci","1",29,10.492,7,3,22,22,2,-80,0,99,-80,-6080,200,0.955261900971183
"1642","5be36be211870100014e3a10",43,2051,"5e3f696809a1141d0e3e447b","9,4",2,5,0,3,-120,"ci","5",20,7.156,5,5,12,12,1,80,2,19,80,-2000,200,0.945024988641527
"1643","58d9a79c33fef3000118abdf",50,2052,"5e3f67178dd3cf1ca62c14a0","null",0,5,0,5,-440,"ci","10",7,4.839,5,5,62,2,3,0,0,9,0,-1000,200,0.832639467110741
"1644","5de301515253b03390043d12",80,2053,"5e3f6473efb86e1c939f60b9","null",0,1,0,9,-7040,"ci","10",13,6.721,9,1,60,30,3,-160,0,9,-160,-360,200,0.35650623885918
"1645","5c44b3fe1bbffd0001014286",35,2054,"5e3f647ec10d051c176daec4","6,10",2,5,0,3,-18040,"ci","1",25,7.536,5,5,74,14,3,80,2,99,80,-10000,200,0.988138417802176
"1646","5def263d8def535cf50388ea",28,2055,"5e3f6458f2160b1c566554ef","4",1,7,0,2,80,"ci","10",4,13.167,3,7,9,9,1,120,1,9,120,-1320,200,0.946745562130177
"1647","5defe76ec33cea000b6cb8e1",58,2056,"5e3f6466f09a9f1c6057268b","7",1,5,0,4,-4120,"ci","10",11,4.48,5,5,65,5,3,40,1,9,40,-1000,200,0.865945045795171
"1648","5dbee94de0a6e839b5a23898",84,2057,"5e3f647819a5ea1c3bf2e5fa","5",1,9,0,0,4400,"ci","1",15,6.674,1,9,79,19,4,200,1,99,200,-17840,200,0.999944570700072
"1649","5be36be211870100014e3a10",43,2058,"5e3f696809a1141d0e3e447b","8,9",2,6,0,2,0,"ci","5",1,5.506,4,6,13,13,1,120,2,19,120,-2360,200,0.96837172979305
"1650","58d9a79c33fef3000118abdf",50,2059,"5e3f67178dd3cf1ca62c14a0","1,6,3,5",4,3,0,3,-360,"ci","10",26,5.295,7,3,63,3,3,80,4,9,80,-680,200,0.862656072644722
"1651","5dc1d03762ec50143144ac3f",96,2060,"5e3f646781d99c1c0b45cf27","5,8",1,7,1,1,-5040,"ci","10",18,10.417,2,8,36,6,2,-40,2,9,-40,-1480,200,0.856632956573468
"1652","5aeacc45d9f2be00019341ae",64,2061,"5e3f66afd960941c8cfc0d5e","3",1,5,0,4,-2320,"ci","5",7,10.39,5,5,49,19,3,40,1,19,40,-2000,200,0.926851431167651
"1653","5e15a5f7082675b7e19b2bbc",30,2062,"5e3f6463280cae1c6f6f6c7b","3,7,10,6,5,8",4,2,2,2,-82960,"ci","5",28,8.046,6,4,63,3,3,-680,6,19,-680,-1640,200,0.521455730581206
"1654","5defe76ec33cea000b6cb8e1",58,2063,"5e3f6466f09a9f1c6057268b","null",0,5,0,5,-4120,"ci","10",7,3.436,5,5,66,6,3,0,0,9,0,-1000,200,0.832639467110741
"1655","5dc1d03762ec50143144ac3f",96,2064,"5e3f646781d99c1c0b45cf27","5,10",2,8,0,0,-4840,"ci","10",21,5.599,2,8,37,7,2,200,2,9,200,-1480,200,0.99940511600238
"1656","5dbee94de0a6e839b5a23898",84,2065,"5e3f647819a5ea1c3bf2e5fa","3,2,9",3,6,0,1,4560,"ci","1",6,6.622,4,6,80,20,4,160,3,99,160,-11960,200,0.99662856672971
"1657","5e39b4e8eed08202335f88bb",11,2066,"5e3f6464ce52251bf065935e","6,4,10,9,1",3,2,2,3,-6480,"ci","1",22,37.815,6,4,62,2,3,-3920,5,99,-3920,-8040,200,0.499939327751486
"1658","5dd33261fce6063503a61fd2",9,2067,"5e3f64584425131c4df331b7","5",1,1,0,8,-40,"ci","5",13,25.995,9,1,89,29,4,-120,1,19,-120,-560,200,0.578186596583443
"1659","58d9a79c33fef3000118abdf",50,2068,"5e3f67178dd3cf1ca62c14a0","3",1,5,0,4,-320,"ci","10",14,7.773,5,5,64,4,3,40,1,9,40,-1000,200,0.865945045795171
"1660","5c44b3fe1bbffd0001014286",35,2069,"5e3f647ec10d051c176daec4","8,5,3,10",4,3,0,3,-17960,"ci","1",29,8.031,7,3,75,15,3,80,4,99,80,-6080,200,0.980735551663748
"1661","5def263d8def535cf50388ea",28,2071,"5e3f6458f2160b1c566554ef","9,8,2",2,5,1,2,0,"ci","10",1,9.385,4,6,10,10,1,-80,3,9,-80,-1160,200,0.793534166054372
"1662","5e15a5f7082675b7e19b2bbc",30,2072,"5e3f6463280cae1c6f6f6c7b","8,2,9,7,10,6,4",7,3,0,0,-82760,"ci","5",27,8.066,7,3,64,4,3,200,7,19,200,-1280,200,0.99932478055368
"1663","5defe76ec33cea000b6cb8e1",58,2073,"5e3f6466f09a9f1c6057268b","5,10",1,5,1,3,-4240,"ci","10",3,4.943,4,6,67,7,3,-120,2,9,-120,-1160,200,0.764144011756062
"1664","5d1e47055538e6001a842e3b",77,2074,"5e3f645423323f1c3c7463b4","5,1,10",2,7,1,0,-51400,"ci","1",21,16.187,2,8,50,20,3,-1800,3,99,-1800,-15880,200,0.875567439835831
"1665","5e39b4e8eed08202335f88bb",11,2075,"5e3f6464ce52251bf065935e","2,9,5",3,4,0,3,-6400,"ci","1",2,7.575,6,4,63,3,3,80,3,99,80,-8040,200,0.985317315859726
"1666","58d9a79c33fef3000118abdf",50,2076,"5e3f67178dd3cf1ca62c14a0","9,2,5",3,4,0,3,-240,"ci","10",2,6.817,6,4,65,5,3,80,3,9,80,-840,200,0.883765609990394
"1667","5dbee94de0a6e839b5a23898",84,2077,"5e3f647819a5ea1c3bf2e5fa","6",0,3,1,6,2520,"ci","1",28,8.905,6,4,81,21,4,-2040,1,99,-2040,-8040,200,0.728066982162359
"1668","5defe76ec33cea000b6cb8e1",58,2078,"5e3f6466f09a9f1c6057268b","9",1,6,0,3,-4160,"ci","10",30,5.271,4,6,68,8,3,80,1,9,80,-1160,200,0.911094783247612
"1669","5c44b3fe1bbffd0001014286",35,2079,"5e3f647ec10d051c176daec4","4,5,9,2",4,4,0,2,-17840,"ci","1",2,7.658,6,4,76,16,4,120,4,99,120,-8040,200,0.990171095740808
"1670","5def263d8def535cf50388ea",28,2080,"5e3f6458f2160b1c566554ef","8,6,10,3,5",5,3,0,2,120,"ci","10",29,7.523,7,3,11,11,1,120,5,9,120,-680,200,0.908059023836549
"1671","5dd33261fce6063503a61fd2",9,2081,"5e3f64584425131c4df331b7","null",0,4,0,6,-80,"ci","5",22,10.334,6,4,90,30,4,-40,0,19,-40,-1640,200,0.86909288430201
"1672","5defe76ec33cea000b6cb8e1",58,2082,"5e3f6466f09a9f1c6057268b","null",0,3,0,7,-4240,"ci","10",26,3.117,7,3,69,9,3,-80,0,9,-80,-680,200,0.681044267877412
"1673","5e39b4e8eed08202335f88bb",11,2083,"5e3f6464ce52251bf065935e","8,2",2,1,0,7,-6480,"ci","1",13,6.372,9,1,64,4,3,-80,2,99,-80,-2160,200,0.880982634476917
"1674","58d9a79c33fef3000118abdf",50,2084,"5e3f67178dd3cf1ca62c14a0","10,5,2",2,7,1,0,-240,"ci","10",21,6.292,2,8,66,6,3,0,3,9,0,-1480,200,0.880428316478287
"1675","5aeacc45d9f2be00019341ae",64,2085,"5e3f66afd960941c8cfc0d5e","7,8,6,5,2,4",6,2,0,2,-2200,"ci","5",9,11.459,8,2,50,20,3,120,6,19,120,-920,200,0.927743086529884
"1676","5e15a5f7082675b7e19b2bbc",30,2086,"5e3f6463280cae1c6f6f6c7b","2,5,3,7,1,9,6",5,1,2,2,-83440,"ci","5",26,12.065,7,3,65,5,3,-680,7,19,-680,-1280,200,0.405131667792032
"1677","5defe76ec33cea000b6cb8e1",58,2087,"5e3f6466f09a9f1c6057268b","null",0,4,0,6,-4280,"ci","10",22,3.001,6,4,70,10,3,-40,0,9,-40,-840,200,0.768491834774256
"1678","58d9a79c33fef3000118abdf",50,2088,"5e3f67178dd3cf1ca62c14a0","8,2,4,3,7,6,5,10",8,2,0,0,-40,"ci","10",9,6.97,8,2,67,7,3,200,8,9,200,-520,200,0.998613037447989
"1679","5def263d8def535cf50388ea",28,2089,"5e3f6458f2160b1c566554ef","6,1,5,3,7",5,3,0,2,240,"ci","10",26,12.066,7,3,12,12,1,120,5,9,120,-680,200,0.908059023836549
"1680","5defe76ec33cea000b6cb8e1",58,2090,"5e3f6466f09a9f1c6057268b","null",0,8,0,2,-4160,"ci","10",18,4.088,2,8,71,11,3,120,0,9,120,-1480,200,0.951814396192742
"1681","5d1e47055538e6001a842e3b",77,2091,"5e3f645423323f1c3c7463b4","4,7,5",2,2,1,5,-53400,"ci","1",5,17.5,7,3,51,21,3,-2000,3,99,-2000,-6080,200,0.649578092660404
"1682","5dbee94de0a6e839b5a23898",84,2092,"5e3f647819a5ea1c3bf2e5fa","6",0,4,1,5,520,"ci","1",19,13.906,5,5,82,22,4,-2000,1,99,-2000,-10000,200,0.784236839525537
"1683","5e15a5f7082675b7e19b2bbc",30,2093,"5e3f6463280cae1c6f6f6c7b","10,6,4,8,3,7,9,2",5,2,3,0,-84440,"ci","5",25,10.779,5,5,66,6,3,-1000,8,19,-1000,-2000,200,0.454338936846888
"1684","5defe76ec33cea000b6cb8e1",58,2094,"5e3f6466f09a9f1c6057268b","null",0,5,0,5,-4160,"ci","10",14,3.482,5,5,72,12,3,0,0,9,0,-1000,200,0.832639467110741
"1685","5be36be211870100014e3a10",43,2095,"5e3f696809a1141d0e3e447b","5",1,1,0,8,-120,"ci","5",13,35.108,9,1,14,14,1,-120,1,19,-120,-560,200,0.578186596583443
"1686","58d9a79c33fef3000118abdf",50,2096,"5e3f67178dd3cf1ca62c14a0","6,7,10",2,3,1,4,-200,"ci","10",28,7.732,6,4,68,8,3,-160,3,9,-160,-840,200,0.653218059558117
"1687","5de301515253b03390043d12",80,2097,"5e3f6473efb86e1c939f60b9","null",0,8,0,2,-6920,"ci","5",18,9.323,2,8,61,1,3,-6920,0,19,120,-3080,200,0.975312404754648
"1688","5e39b4e8eed08202335f88bb",11,2098,"5e3f6464ce52251bf065935e","3,10",2,6,0,2,-6360,"ci","1",24,15.739,4,6,65,5,3,120,2,99,120,-11960,200,0.993339363539183
"1689","5dbee94de0a6e839b5a23898",84,2099,"5e3f647819a5ea1c3bf2e5fa","6",1,4,0,5,520,"ci","1",10,7.512,6,4,83,23,4,0,1,99,0,-8040,200,0.975609756097561
"1690","5c44b3fe1bbffd0001014286",35,2100,"5e3f647ec10d051c176daec4","3,9,2,8",4,6,0,0,-17640,"ci","1",6,9.344,4,6,77,17,4,200,4,99,200,-11960,200,0.999917769920237
"1691","5aeacc45d9f2be00019341ae",64,2101,"5e3f66afd960941c8cfc0d5e","9,2,7,10",4,5,0,1,-2040,"ci","5",11,17.57,5,5,51,21,3,160,4,19,160,-2000,200,0.981372103589278
"1692","5def263d8def535cf50388ea",28,2102,"5e3f6458f2160b1c566554ef","7,6,3,10,5",5,5,0,0,440,"ci","10",23,11.555,5,5,13,13,1,200,5,9,200,-1000,200,0.999167360532889
"1693","5dbee94de0a6e839b5a23898",84,2103,"5e3f647819a5ea1c3bf2e5fa","8",1,6,0,3,600,"ci","1",1,4.607,4,6,84,24,4,80,1,99,80,-11960,200,0.990050160348656
"1694","58d9a79c33fef3000118abdf",50,2104,"5e3f67178dd3cf1ca62c14a0","null",0,2,0,8,-320,"ci","10",16,7.616,8,2,69,9,3,-120,0,9,-120,-520,200,0.554785020804438
"1695","5be36be211870100014e3a10",43,2105,"5e3f696809a1141d0e3e447b","10",1,5,0,4,-80,"ci","5",25,9.113,5,5,15,15,1,40,1,19,40,-2000,200,0.926851431167651
"1696","5e15a5f7082675b7e19b2bbc",30,2106,"5e3f6463280cae1c6f6f6c7b","6,9,10,5,3",4,5,1,0,-84640,"ci","5",24,11.588,4,6,67,7,3,-200,5,19,-200,-2360,200,0.843420538852011
"1697","5de301515253b03390043d12",80,2107,"5e3f6473efb86e1c939f60b9","5",1,3,0,6,-6960,"ci","5",5,9.502,7,3,62,2,3,-40,1,19,-40,-1280,200,0.837272113436867
"1698","5e39b4e8eed08202335f88bb",11,2108,"5e3f6464ce52251bf065935e","4",1,7,0,2,-6240,"ci","1",4,9.362,3,7,66,6,3,120,1,99,120,-13920,200,0.994263862332696
"1699","5c44b3fe1bbffd0001014286",35,2109,"5e3f647ec10d051c176daec4","6,10,2",3,4,0,3,-17560,"ci","1",10,11.494,6,4,78,18,4,80,3,99,80,-8040,200,0.985317315859726
"1700","5be36be211870100014e3a10",43,2110,"5e3f696809a1141d0e3e447b","8,2,9,3",4,6,0,0,120,"ci","5",6,6.026,4,6,16,16,2,200,4,19,200,-2360,200,0.999609527528309
"1701","5d1e47055538e6001a842e3b",77,2111,"5e3f645423323f1c3c7463b4","4,9,8",2,4,1,3,-55320,"ci","1",20,20.484,5,5,52,22,3,-1920,3,99,-1920,-10000,200,0.792079207920792
"1702","5dbee94de0a6e839b5a23898",84,2112,"5e3f647819a5ea1c3bf2e5fa","3,7",2,5,0,3,680,"ci","1",23,8.161,5,5,85,25,4,80,2,99,80,-10000,200,0.988138417802176
"1703","58d9a79c33fef3000118abdf",50,2113,"5e3f67178dd3cf1ca62c14a0","4",1,7,0,2,-200,"ci","10",4,6.702,3,7,70,10,3,120,1,9,120,-1320,200,0.946745562130177
"1704","5dc1d03762ec50143144ac3f",96,2114,"5e3f646781d99c1c0b45cf27","3,5,9",3,6,0,1,-4680,"ci","10",24,9.951,4,6,38,8,2,160,3,9,160,-1160,200,0.969875091844232
"1705","5e39b4e8eed08202335f88bb",11,2115,"5e3f6464ce52251bf065935e","5",1,9,0,0,-6040,"ci","1",15,4.877,1,9,67,7,3,200,1,99,200,-17840,200,0.999944570700072
"1706","5def263d8def535cf50388ea",28,2116,"5e3f6458f2160b1c566554ef","9,7,6,1,4,8",4,3,2,1,200,"ci","10",20,11.973,5,5,14,14,1,-240,6,9,-240,-1000,200,0.632805995004163
"1707","5aeacc45d9f2be00019341ae",64,2117,"5e3f66afd960941c8cfc0d5e","2,4,8,6",4,1,0,5,-2040,"ci","5",13,14.127,9,1,52,22,3,0,4,19,0,-560,200,0.735873850197109
"1708","5be36be211870100014e3a10",43,2118,"5e3f696809a1141d0e3e447b","5,6",1,7,1,1,-120,"ci","5",18,5.594,2,8,17,17,2,-240,2,19,-240,-3080,200,0.86558975921975
"1709","5e15a5f7082675b7e19b2bbc",30,2119,"5e3f6463280cae1c6f6f6c7b","9,3,5,7,6",4,4,1,1,-84880,"ci","5",23,9.785,5,5,68,8,3,-240,5,19,-240,-2000,200,0.799636528850522
"1710","58d9a79c33fef3000118abdf",50,2120,"5e3f67178dd3cf1ca62c14a0","7,5,3,6",4,5,0,1,-40,"ci","10",23,5.199,5,5,71,11,3,160,4,9,160,-1000,200,0.96586178184846
"1711","5dbee94de0a6e839b5a23898",84,2121,"5e3f647819a5ea1c3bf2e5fa","1",1,5,0,4,720,"ci","1",14,5.362,5,5,86,26,4,40,1,99,40,-10000,200,0.984217233604549
"1712","5de301515253b03390043d12",80,2122,"5e3f6473efb86e1c939f60b9","null",0,5,0,5,-6960,"ci","5",23,10.92,5,5,63,3,3,0,0,19,0,-2000,200,0.908677873693776
"1713","5c44b3fe1bbffd0001014286",35,2123,"5e3f647ec10d051c176daec4","2,9,3,1",4,5,0,1,-17400,"ci","1",14,7.693,5,5,79,19,4,160,4,99,160,-10000,200,0.995980786197432
"1714","5ce1c41efd11c100182600e5",83,2124,"5e3f696af8f4241c39704f87","5,10,2",2,7,1,0,0,"ci","10",21,23.411,2,8,1,1,1,0,3,9,0,-1480,200,0.880428316478287
"1715","5dc1d03762ec50143144ac3f",96,2125,"5e3f646781d99c1c0b45cf27","8,7,4",3,3,0,4,-4640,"ci","10",27,9.36,7,3,39,9,2,40,3,9,40,-680,200,0.817253121452894
"1716","5dbee94de0a6e839b5a23898",84,2126,"5e3f647819a5ea1c3bf2e5fa","5",1,3,0,6,680,"ci","1",5,5.243,7,3,87,27,4,-40,1,99,-40,-6080,200,0.961630313644324
"1717","5d1e47055538e6001a842e3b",77,2127,"5e3f645423323f1c3c7463b4","4",1,7,0,2,-55200,"ci","1",4,11.113,3,7,53,23,3,120,1,99,120,-13920,200,0.994263862332696
"1718","5be36be211870100014e3a10",43,2128,"5e3f696809a1141d0e3e447b","9,4,1",3,6,0,1,40,"ci","5",30,6.03,4,6,18,18,2,160,3,19,160,-2360,200,0.983990628660679
"1719","58d9a79c33fef3000118abdf",50,2129,"5e3f67178dd3cf1ca62c14a0","9,7,4",3,5,0,2,80,"ci","10",11,6.42,5,5,72,12,3,120,3,9,120,-1000,200,0.93255620316403
"1720","5e39b4e8eed08202335f88bb",11,2130,"5e3f6464ce52251bf065935e","1,5",2,3,0,5,-6040,"ci","1",26,11.212,7,3,68,8,3,0,2,99,0,-6080,200,0.967998726317465
"1721","5de301515253b03390043d12",80,2131,"5e3f6473efb86e1c939f60b9","null",0,4,0,6,-7000,"ci","5",10,6.632,6,4,64,4,3,-40,0,19,-40,-1640,200,0.86909288430201
"1722","5aeacc45d9f2be00019341ae",64,2132,"5e3f66afd960941c8cfc0d5e","5",1,9,0,0,-1840,"ci","5",15,9.581,1,9,53,23,3,200,1,19,200,-3440,200,0.999725350178522
"1723","5e15a5f7082675b7e19b2bbc",30,2133,"5e3f6463280cae1c6f6f6c7b","4,9,1,10,2",4,3,1,2,-85160,"ci","5",22,8.557,6,4,69,9,3,-280,5,19,-280,-1640,200,0.738728951656708
"1724","5def263d8def535cf50388ea",28,2134,"5e3f6458f2160b1c566554ef","9,3",2,7,0,1,360,"ci","10",17,12.449,3,7,15,15,1,160,2,9,160,-1320,200,0.973044049967127
"1725","5c44b3fe1bbffd0001014286",35,2135,"5e3f647ec10d051c176daec4","8,5,6",1,6,2,1,-21240,"ci","1",18,8.14,2,8,80,20,4,-3840,3,99,-3840,-15880,200,0.748709657359617
"1726","5c44b3fe1bbffd0001014286",35,2136,"5e3f647ec10d051c176daec4","8,5,6",1,6,2,1,-25080,"ci","1",18,8.293,2,8,81,21,4,-3840,3,99,-3840,-15880,200,0.748709657359617
"1727","5dc1d03762ec50143144ac3f",96,2137,"5e3f646781d99c1c0b45cf27","1,9,4",3,6,0,1,-4480,"ci","10",30,6.305,4,6,40,10,2,160,3,9,160,-1160,200,0.969875091844232
"1728","5be36be211870100014e3a10",43,2138,"5e3f696809a1141d0e3e447b","7,2,9,4",4,5,0,1,200,"ci","5",11,6.02,5,5,19,19,2,160,4,19,160,-2000,200,0.981372103589278
"1729","58d9a79c33fef3000118abdf",50,2139,"5e3f67178dd3cf1ca62c14a0","9,1,4,3",4,6,0,0,280,"ci","10",30,5.767,4,6,73,13,3,200,4,9,200,-1160,200,0.999265246142542
"1730","5dbee94de0a6e839b5a23898",84,2140,"5e3f647819a5ea1c3bf2e5fa","4,7,8",3,3,0,4,720,"ci","1",27,6.71,7,3,88,28,4,40,3,99,40,-6080,200,0.974367138990607
"1731","5de301515253b03390043d12",80,2141,"5e3f6473efb86e1c939f60b9","6",0,3,1,6,-7440,"ci","5",28,7.951,6,4,65,5,3,-440,1,19,-440,-1640,200,0.651819663226507
"1732","5e15a5f7082675b7e19b2bbc",30,2142,"5e3f6463280cae1c6f6f6c7b","10,5,1",2,7,1,0,-85360,"ci","5",21,7.359,2,8,70,10,3,-200,3,19,-200,-3080,200,0.877781164279183
"1733","5defe76ec33cea000b6cb8e1",58,2143,"5e3f6466f09a9f1c6057268b","null",0,4,0,6,-4200,"ci","10",10,5.388,6,4,73,13,3,-40,0,9,-40,-840,200,0.768491834774256
"1734","5dbee94de0a6e839b5a23898",84,2144,"5e3f647819a5ea1c3bf2e5fa","6",0,7,1,2,-1160,"ci","1",18,5.427,2,8,89,29,4,-1880,1,99,-1880,-15880,200,0.870592624836764
"1735","5e39b4e8eed08202335f88bb",11,2145,"5e3f6464ce52251bf065935e","9,3,8,2",4,6,0,0,-5840,"ci","1",6,11.021,4,6,69,9,3,200,4,99,200,-11960,200,0.999917769920237
"1736","5def263d8def535cf50388ea",28,2146,"5e3f6458f2160b1c566554ef","3,2,9,5,1",4,4,1,1,320,"ci","10",14,9.616,5,5,16,16,2,-40,5,9,-40,-1000,200,0.799333888426311
"1737","5be36be211870100014e3a10",43,2147,"5e3f696809a1141d0e3e447b","5,6,3,7",4,5,0,1,360,"ci","5",23,8.333,5,5,20,20,2,160,4,19,160,-2000,200,0.981372103589278
"1738","5c44b3fe1bbffd0001014286",35,2148,"5e3f647ec10d051c176daec4","1,3,6,7,5",5,3,0,2,-24960,"ci","1",26,9.954,7,3,82,22,4,120,5,99,120,-6080,200,0.987103964336889
"1739","5aeacc45d9f2be00019341ae",64,2149,"5e3f66afd960941c8cfc0d5e","9,6",2,7,0,1,-1680,"ci","5",17,12.276,3,7,54,24,3,160,2,19,160,-2720,200,0.985963711057857
"1740","58d9a79c33fef3000118abdf",50,2150,"5e3f67178dd3cf1ca62c14a0","6,5",1,7,1,1,240,"ci","10",18,9.567,2,8,74,14,3,-40,2,9,-40,-1480,200,0.856632956573468
"1741","5dc1d03762ec50143144ac3f",96,2151,"5e3f646781d99c1c0b45cf27","9,5,2,4",4,4,0,2,-4360,"ci","10",2,9.699,6,4,41,11,2,120,4,9,120,-840,200,0.922190201729107
"1742","5defe76ec33cea000b6cb8e1",58,2152,"5e3f6466f09a9f1c6057268b","3",1,6,0,3,-4120,"ci","10",6,4.821,4,6,74,14,3,80,1,9,80,-1160,200,0.911094783247612
"1743","5de301515253b03390043d12",80,2153,"5e3f6473efb86e1c939f60b9","null",0,9,0,1,-7280,"ci","5",15,8.558,1,9,66,6,3,160,0,19,160,-3440,200,0.988739357319418
"1744","5dbee94de0a6e839b5a23898",84,2154,"5e3f647819a5ea1c3bf2e5fa","6,2,8,7",4,2,0,4,-1120,"ci","1",9,6.46,8,2,90,30,4,40,4,99,40,-4120,200,0.962740106456839
"1745","5be36be211870100014e3a10",43,2155,"5e3f696809a1141d0e3e447b","null",0,7,0,3,440,"ci","5",4,4.332,3,7,21,21,2,80,0,19,80,-2720,200,0.958575830195139
"1746","5def263d8def535cf50388ea",28,2156,"5e3f6458f2160b1c566554ef","10,4,9,2,7",5,5,0,0,520,"ci","10",11,6.051,5,5,17,17,2,200,5,9,200,-1000,200,0.999167360532889
"1747","5e39b4e8eed08202335f88bb",11,2157,"5e3f6464ce52251bf065935e","3,9",2,7,0,1,-5680,"ci","1",17,9.42,3,7,70,10,3,160,2,99,160,-13920,200,0.997096522909142
"1748","5e15a5f7082675b7e19b2bbc",30,2158,"5e3f6463280cae1c6f6f6c7b","6,2,9,10,5,3",3,2,3,2,-86440,"ci","5",20,10.943,5,5,71,11,3,-1080,6,19,-1080,-2000,200,0.417991821899137
"1749","58d9a79c33fef3000118abdf",50,2159,"5e3f67178dd3cf1ca62c14a0","9,2,8,3",4,6,0,0,440,"ci","10",6,6.353,4,6,75,15,3,200,4,9,200,-1160,200,0.999265246142542
"1750","5dc1d03762ec50143144ac3f",96,2160,"5e3f646781d99c1c0b45cf27","5,4",2,3,0,5,-4360,"ci","10",5,5.932,7,3,42,12,2,0,2,9,0,-680,200,0.771850170261067
"1751","5defe76ec33cea000b6cb8e1",58,2161,"5e3f6466f09a9f1c6057268b","null",0,4,0,6,-4160,"ci","10",2,3.762,6,4,75,15,3,-40,0,9,-40,-840,200,0.768491834774256
"1752","5c44b3fe1bbffd0001014286",35,2162,"5e3f647ec10d051c176daec4","1,3,4,9",4,6,0,0,-24760,"ci","1",30,8.452,4,6,83,23,4,200,4,99,200,-11960,200,0.999917769920237
"1753","5be36be211870100014e3a10",43,2163,"5e3f696809a1141d0e3e447b","null",0,2,0,8,320,"ci","5",16,5.989,8,2,22,22,2,-120,0,19,-120,-920,200,0.713648528099911
"1754","5de301515253b03390043d12",80,2164,"5e3f6473efb86e1c939f60b9","5",1,4,0,5,-7280,"ci","5",2,6.27,6,4,67,7,3,0,1,19,0,-1640,200,0.89082020640956
